word,cnt_word
stallone,1
stamina,7
stammers,1
stamp,1
stamped,3
stamps,4
stan,3
stanage,1
stance,12
stances,1
stancoltrane,1
stand,245
standamericanow,1
standard,48
standards,14
standby,4
standforourant,1
standforouranthem,3
standing,77
stands,61
standstill,1
standwithlouisiana,1
standwithsean,1
stanford,2
stanley,6
stanleycup,3
stansted,2
stanton,1
staple,1
stapleton,1
star,65
starbucks,1
starcenter,2
stare,1
stared,1
staring,1
stark,3
starparker,2
starr,16
starred,1
starring,1
stars,8
starsandstripes,2
starship,1
start,176
started,134
starter,1
starters,1
starting,93
startled,2
startling,1
startribune,1
starts,30
startup,1
starved,1
starving,9
stat,4
state,959
stated,119
statedept,12
statedeptspox,2
statedinner2018,1
statehood,1
statehouse,1
statehouses,1
statement,200
statements,63
staten,4
stateoftheunion,2
states,985
statesmanship,1
statewantin,1
statewi,1
statewide,5
stating,7
station,19
stationary,1
stationed,1
stations,2
statistic,2
statistical,3
statistically,5
statistician,1
statistics,2
stats,2
statue,11
statues,11
stature,1
status,15
statute,5
statutes,1
statutorily,2
statutory,1
stauber,1
staunch,1
stay,156
stayathome,1
stayed,11
staying,23
stays,3
stbtr6mo2j,1
stcgxgezrq,1
stclairashley,2
stda3swxqc,1
ste,1
stead,1
steadfast,2
steadily,2
steady,5
steal,41
stealing,13
steals,3
stealthevote,1
steaming,1
steel,74
steele,67
steeledossier,2
steelworkers,7
steep,1
steer,3
stefan,2
stefanik,5
stefanowski,1
steil,2
stein,7
steinbrenner,2
steinle,3
stella_immanuel,1
stelladean,1
stellar,3
stelter,2
stem,6
stems,2
stench,1
stenographer,1
step,71
steph93065,10
stephanie,3
stephaniebice,1
stephbewitching,1
stephen,7
stephenathome,1
stephenmoore,3
stephens,3
stephenson,1
stephgrisham45,2
stephmhamill,2
stepien,2
stepkelch,1
stepped,8
stepping,12
steps,20
stereotype,1
stereotypes,1
sterilization,1
sterilize,1
sterling,2
stern,1
steroids,3
steve,85
stevedaines,21
stevedoocy,11
stevedraz,1
steveducey,1
stevefda,9
steveforbesceo,3
steveguest,12
stevehiltonx,26
steveholland1,1
stevekalayjian,1
stevekwebb,1
steven,8
stevenegronnh,1
stevenmeyers11,1
stevenmnuchin1,8
stevenpalazzo,2
stevens,11
steventatkinson,1
steventdennis,2
steverefresh,1
stevescalese,1
stevescalis,1
stevescalise,63
stevescully,2
stevestivers,1
stewardshipamer,6
stewart,5
stewartforutah,1
stewing,1
steyer,13
stfzceaqgh,1
sti,1
stib0p1kce,1
stick,16
sticker,1
stickers,1
sticking,7
stickman,1
sticks,1
stiff,13
stiffs,1
stifle,1
stifled,1
stifling,3
stigma,4
stillgray,10
stim,1
stimulate,6
stimulus,32
stinchf,1
stinchfield,1
sting,1
stings,1
stinks,2
stir,3
stitched,1
stitt,1
stivers,1
stjude,3
stkjtzpjnz,1
stlblues,1
stlouisblues,2
sto,7
sto7cyv1fw,1
stock,176
stockalert,1
stockdaleism,1
stocked,2
stockmarket,1
stockpile,7
stockpiles,2
stocks,25
stoddard,2
stoke,1
stole,14
stolen,35
stollen,1
stoltenberg,1
stomach,1
stone,42
stones,1
stonewall,1
stonewall_77,1
stonewalling,1
stonington,1
stood,28
stooges,3
stoolpresidente,5
stooped,1
stop,377
stopcommoncore,1
stoped,2
stopexecutionsiniran,1
stoppable,1
stoppe,1
stopped,61
stoppers,1
stopping,24
stops,17
stopthebias,3
stopthecoup,3
stopthespread,1
stopthesteal,6
storage,1
store,7
storefront,1
stores,9
storied,2
stories,136
storm,60
stormed,5
storming,1
storms,12
stormtrooper,2
stormy,1
story,361
stove,1
stoywuaj13,1
stpatrickscath,1
stpatricksday,1
stpatsnyc,2
stqkakwqxc,1
str,1
straig,1
straight,46
straightened,1
straightening,2
strain,3
strained,2
strains,1
strait,1
straka,2
stranahan,1
strange,34
strangers,1
stranglehold,1
strangulation,1
strassel,7
strateg,1
strategic,9
strategically,2
strategie,1
strategies,4
strategist,4
strategy,28
straw,1
strciewuws,1
stre,1
streak,4
stream,8
streaming,4
streamlining,1
strean,1
streep,1
street,91
streets,33
strehafyuh,1
strength,56
strengthen,19
strengthened,4
strengthening,8
strengthens,5
stressed,1
stretch,2
stricken,1
strict,3
strictly,6
stricture,1
striderelass,1
strides,3
strike,23
strikes,6
striking,2
string,3
strip,3
stripe,1
striped,1
stripped,3
stripping,1
strive,1
strived,1
striving,1
stro,2
strobe,1
strokes,5
stroll,1
stron,1
strong,599
stronger,127
strongerחזקים,1
strongest,36
stronghold,1
strongholds,1
strongl,1
strongly,125
strozk,2
struck,11
structural,4
structurally,1
structure,3
struggle,7
struggled,2
struggles,3
struggling,8
strzok,58
ststement,1
stu,14
stuart,11
stuartpstevens,2
stubborn,3
stubbornly,1
stuck,9
studded,1
studends,1
student,23
studentcam,1
students,38
studied,5
studies,7
studio,3
study,38
studying,4
stuff,40
stuffed,4
stuffing,3
stumble,2
stumbles,1
stumbling,4
stumpfortrump,1
stumping,1
stunned,6
stunner,1
stunning,19
stunningly,1
stuns,1
stunt,5
stunts,2
stupendous,2
stupid,44
stupidest,1
stupidity,19
stupidly,17
stupor,1
sturgis,1
stvzbnk,1
style,16
stymie,1
styx666official,1
su,5
suanjs6ccz,1
sub,1
subcommittee,3
subcontractor,1
subhed,1
subject,46
subjected,2
subjects,19
submarine,4
submission,5
submissions,1
submit,5
submittal,1
submitted,11
submitting,2
suboptimal,1
subp,1
subpoena,28
subpoenaed,3
subpoenas,12
subscribe,1
subscribers,7
subscribing,1
subscription,3
subscriptions,2
subsequent,1
subside,1
subsidies,5
subsidize,5
subsidizes,3
subsidizing,3
subsidy,1
substance,11
substandard,1
substantial,7
substantially,37
substantialy,1
substantiate,1
substantive,4
substitute,2
subtle,1
subtract,1
suburb,1
suburban,15
suburbia,2
suburbs,19
subversion,1
subversive,3
subvert,6
subverting,1
subverts,1
subway,1
subways,1
succ,1
succe,1
succeed,17
succeeded,5
succeeding,4
succeeds,3
succes,1
success,108
successes,10
successfu,1
successful,124
successfully,11
successor,4
succinctly,1
suck,4
sucker,1
suckers,4
sucking,2
sucks,2
sudan,7
sudden,9
suddenly,4
sudduth,1
sue,21
sued,15
sues,2
suffer,10
suffered,22
suffering,23
suffers,6
sufficient,5
suffocating,2
suffolk,1
suffolk_sheriff,1
suffolk_u,1
suffrage,2
suga,1
sugar,1
sugawitter,1
suggest,16
suggested,18
suggestin,1
suggesting,9
suggestion,5
suggestions,3
suggests,11
suheriuho4,1
suicide,7
suifdimg0q,1
suing,7
suit,11
suitcases,1
suited,1
suits,2
sujpbu8,1
sulede2pyp,1
suleimani,1
sullen,2
sullivan,12
sultcrp3ic,1
sulzberger,3
sum,2
summ,2
summarize,2
summarized,1
summary,3
summed,2
summer,13
summervilleguy,1
summit,54
sumo,1
sums,9
sun,5
sund,2
sundarpichai,3
sunday,53
sundayfutures,11
sung,1
sunherald,1
sunk,1
sunlight,1
sunni,1
sunny,1
sunrise,1
sunshine,2
sununu,3
suny,1
suorn02zmq,1
suoyyreoah,1
sup,3
supct,2
super,52
superbowl,7
superbowlsunday,1
supercuts,1
superdome,1
superheroes,2
superintendent,1
superior,10
superma,1
superman,1
supermario,1
supermarket,1
supernec,1
superpower,4
supersaturday,2
supersede,1
superseded,1
supersonic,1
superstar,5
superstorm,1
supertuesday,24
supervi,1
supervision,2
supervisors,1
supervisory,2
superyayadize,1
supp,5
supplement,1
supplemental,1
supplementing,1
supplie,1
supplied,5
suppliers,3
supplies,19
supply,27
supplying,2
suppo,2
suppor,1
support,528
supported,28
supporter,64
supporters,131
supportfortne,1
supporti,1
supporting,44
supportive,6
supports,89
supportstrump,1
suppos,1
suppose,1
supposed,39
supposedly,15
suppress,7
suppressed,3
suppressing,2
suppression,30
supprt,1
supr,1
supre,1
supremacist,1
supremacists,1
supremacy,4
supreme,238
supremecourt,1
supremely,3
supremest,1
supteme,1
sur,2
surabees,9
sure,118
suresnes,2
surfaced,1
surfaces,1
surfacing,1
surfermom77,1
surge,30
surged,7
surgeo,1
surgeon,5
surgeon_general,7
surgeons,1
surgery,4
surges,8
surgical,3
surging,10
suribachi,2
surp,1
surpassed,1
surpassing,1
surplus,10
surpluses,1
surprise,29
surprised,28
surprises,2
surprising,6
surprisingly,9
surreal,2
surrender,6
surrendered,2
surrogate,1
surrogates,2
surround,1
surrounded,6
surrounding,4
survailence,1
surveil,3
surveillance,30
surveillancehttps,1
surveilled,2
survey,9
surveyed,2
surveys,3
surveyusa,1
survival,4
survive,7
survived,3
survives,1
surviving,4
survivor,2
survivors,5
susan,24
susanbirchfiel1,1
susanfarina6,1
susceptible,2
sush8v07mw,1
sushlvbks2,1
sushmaswaraj,1
susiesentinel,3
suspect,11
suspected,3
suspects,2
suspend,9
suspended,17
suspending,4
suspends,3
suspensi,1
suspension,1
suspicions,1
suspicious,4
sussmann,1
sustain,1
sustainable,2
sustained,4
sustaining,1
susteren,1
sutcdoip3c,1
sutherland,2
sutyxbzer9,1
suv,1
suvs,1
suwzaiem2u,1
suzuki,1
svcjmrshkd,1
svhlevi,1
svmquvzzdm,1
svnfo48imv,1
svnsnje7uf,1
svskfidkdf,1
svuwi7jogn,1
sw,1
sw1igijgwv,1
sw5ea1owuf,1
sw68y6wvds,1
swabs,1
swalwell,6
swamp,82
swamped,2
swampman,2
swap,1
swapped,1
swapping,1
swarming,1
swatlashoover,2
sway,3
swaying,1
swbpxmwyz7,1
swbqihnvc9,1
swear,4
swearing,9
sweat,3
swecker,2
sweden,13
swedish,1
swedishpm,1
sweep,1
sweeping,5
sweet,6
sweetheart,2
swelsh4,1
swept,1
swervinerv82,1
swhvijl2gq,1
swift,6
swiftly,6
swimmers,1
swimmingly,1
swindled,1
swine,26
swing,56
swinging,2
swipe,3
swipewright,1
swirling,1
swiss,2
switch,7
switchboards,1
switched,8
switching,3
switzerland,15
swkpe1efht,1
swluameqbf,1
sword,2
swore,3
sworn,22
swq2wqnxtc,1
swsake11f0,1
swxv3ycbqb,1
swzce5pini,1
sx0pbaplkj,1
sx8rvaalyw,1
sxdoc,1
sxf42xorin,1
sxfkk12uig,1
sxjdslap7j,1
sxp7efxezu,1
sxrib4q3nt,1
sxu4yzclqf,1
sxuzvwihxt,1
sxvmawvoft,1
sxzjcz0bsi,1
sy6xjcwfcf,1
sy8x983b8i,1
sybl47cszn,1
sybrshx89b,1
sycophants,1
sydneylwatson,2
syglgmot4x,1
sygyqtoebs,1
syiq2cwuwu,1
syjugomhhj,1
sylvester,1
sym0wk5cqn,1
symbol,2
symbols,1
symhksdu5w,1
sympathies,14
sympathizers,2
sympathy,2
symptoms,5
synagog,1
synagogue,4
synagogues,1
syndicate,1
syndrome,15
synergy,1
synthetic,1
syracuse,4
syria,98
syrian,15
syrians,4
syrianstrikes,1
syrook1uob,1
syst,1
syste,1
systematic,1
systematically,1
systemic,2
systems,12
syurpzosb5,1
syxrxvtpze,1
syyalr0snq,1
syz4pzzxxw,1
sz6lipxez6,1
szaygwbchk,1
szdzzyondg,1
szhb3e1aob,1
szhfmhzec2,1
szhtarzfrw,1
szicgsvgbz,1
szr9tau20g,1
szs0qf88hr,1
szt60k4sw3,2
sztq1qoxeg,1
sztq7h5t4m,3
szyz8gkf23,1
söderlund,1
t0adynluvb,1
t0eigo6lp8,1
t0epa2itfm,1
t0qb5zn7wg,1
t0r4u4ihdj,1
t0sn4gcrre,1
t1bsf0znzv,1
t1cirwonff,1
t1fvcu3mec,1
t1j0auwmxl,1
t1nwoscuf6,1
t1s4al3b47,1
t1sr8dk2xi,1
t292f4lskq,1
t2cbdktpbp,1
t2mircw7zl,1
t2ochfi6h3,1
t2ublxtmmz,1
t31rerszzy,1
t35f2y5yxr,1
t35fgzhy0l,1
t39inp0n8n,1
t3aqtisucg,1
t3kd8qj9mt,1
t3q907w,1
t3txk81wha,1
t42kuchfsi,1
t49go2qstj,1
t4bf1hrxaa,1
t4i0uyqlqd,1
t50h0bftgp,1
t5jaobq7k6,1
t5vbcffg2g,1
t6egb4neir,1
t6exenosxt,1
t6nwhjjjan,2
t6o2yjltc0,1
t6r84x4pbp,2
t6rfhfpz6n,1
t6ucyapriy,3
t6uifbsckg,1
t6vtcb4k6k,1
t70ma0nxz8,1
t75zxn9l6f,1
t7gzh5pjvn,1
t7mufqi3g2,1
t7ngad9s5l,1
t7vaelqqt6,1
t7yhsdceu8,1
t8grdsdrvj,1
t8mers93wi,1
t8ptymcyhf,1
t8sme62vb4,1
t8zp2feyjo,1
t97jxhwdji,1
t9cxg2io86,1
t9emftraig,1
t9xm9wfdzi,1
t_lineberger,1
t_s_p_o_o_k_y,1
ta,4
ta09xraqud,1
ta5bxe2nkw,1
ta8ii8yetp,2
tabas,2
tabl,1
table,22
tables,5
tablet,1
tabm5rfbc0,1
tabulate,1
tabulated,3
tabulation,6
tabulations,2
tacitly,1
tackle,1
tackling,2
taco,1
tacos,1
tactic,3
tactician,1
tactics,11
tad,1
taffj1rwwn,1
tagruber,1
tagxwv2imy,1
tail,1
tainted,13
taiwan,2
taiwanese,1
tajlorpfze,2
takeaways,1
takebackday,7
takedown,4
taken,154
takeout,1
takeover,6
takers,2
takes,48
taking,213
takingit_back,1
takouis,1
tal,1
talbertswan,1
talbott,1
tale,7
talent,31
talented,48
talents,5
talfddstuu,1
taliban,14
talk,199
talked,42
talker,1
talkers,3
talkersmagazine,1
talking,162
talks,72
talktomooney,1
tall,7
tallahassee,5
tallahfortrump,1
tally,4
tamar,1
tamara,1
tamed,2
tamidurling,1
tamimbinhamad,1
tammy,8
tampa,22
tampahttps,1
tamper,1
tampered,1
tampering,4
tamping,1
tan,1
tan8bmaur8,1
tanden,1
tangled,1
tanisha,1
tank,15
tanked,9
tankers,2
tanking,2
tanks,1
tanner,2
tantalizing,1
tantamount,1
tantrum,3
tantrums,2
taoiseach,2
taormina,1
tap,5
tape,33
taped,1
tapes,9
tapestry,1
taping,1
tapp,1
tapped,1
tapper,6
tapping,2
tar,2
tara,1
taralarosa,1
tarc,1
target,27
targeted,23
targeti,1
targeting,28
targets,6
tariff,34
tariffed,10
tariffs,211
tarkanian,2
tarmac,5
tarnished,2
tarp,1
tarrifs,1
tarukmatuk,1
tashlutsa,2
task,67
tasked,1
taste,2
tata,2
tate,12
tatereeves,7
tatobin2,1
tatrvfkl3y,1
tatters,2
tattoo,1
taught,4
taunted,2
taunting,1
taunts,1
tavissmiley,1
tax,418
taxation,1
taxcuts,2
taxcutsandjobsact,3
taxday,4
taxed,12
taxes,277
taxesmedia,1
taxi,1
taxicab,1
taxing,2
taxintedra,1
taxis,1
taxiway,1
taxpay,1
taxpayer,21
taxpayers,21
taxplan,1
taxrefo,1
taxrefor,1
taxreform,13
taxreformer,1
taylerusa,1
taylor,27
tayloredwards99,1
tayyip,2
tb,1
tb2baafobk,1
tb_times,1
tba,1
tbasharks,1
tbinkgrkiy,1
tbl94scm01,1
tblpox8nsg,1
tbn,1
tbsvzrtgyg,1
tbt,3
tbunews,1
tc0vqmdeya,1
tc8pt4yhft,1
tcdhedpqdg,1
tcg6dloiya,1
tchutse163,1
tckvbqclps,1
tckzmikpfs,1
tcloer11,1
tcn6z3xwyu,1
tcot,3
tcpigott,1
tcsorr,1
tcsrgkylot,1
tcxqidicah,1
tcz2ux6lye,1
td0rycwn8c,1
tdem,2
tdev3oqxgy,1
tdh8fwkxlv,1
tdltdltdltdl,1
tdmunj8htf,1
tdn_noticias,1
tdno5uh5sa,1
tdqkej2tj2,1
tds,3
tdswarning,2
tdvc2evo4h,1
tdyqmvwqgm,1
tdz2exugvw,1
te,3
te21sk7mr3,1
te5xhk3yzo,1
te7rhdaeka,1
tea,5
teach,5
teacher,6
teachers,24
teachers4trump,1
teaches,1
teaching,3
teachings,1
team,220
team_mitch,4
team_penske,2
team_trump45,6
teamcavuto,12
teamcmr,1
teamed,1
teamgraham,1
teammates,1
teams,26
teamscalise,3
teamsters,4
teamtrum,1
teamtrump,332
teamtrumpaz,1
teamusa,3
teamwork,4
teamzachy,1
teapartynevada,1
tear,7
tearing,9
tears,14
teatunotac,1
teavnzjvcx,1
tecate,1
tech,57
technical,5
technician,1
technicians,1
techno,1
techno_fog,7
technocratic,1
technologies,3
technology,21
tectonic,1
ted,186
tedabram1,1
tedbartley,1
tedcruz,53
tedious,1
tedlieu,1
tedros,1
tedwheeler,3
tee,1
teeing,1
teen,2
teenage,1
teeth,2
teety1970,1
tegqfkcms1,1
tehjtl6tnareview,1
tehran,2
teiecttupp,1
tel,6
tele,4
telease,1
telecom,1
telecommunications,1
teleconference,6
telefónica,1
telegram,1
telehealth,10
telemedicine,2
telephone,13
teleprompter,8
telepromter,2
televised,2
television,63
telework,1
telfdkiyfc,1
tell,133
teller,1
telling,51
tells,26
temp,1
temper,4
temperament,6
temperatures,3
tempered,1
temperment,1
temporarily,6
temporary,4
tenacious,1
tend,1
tendered,1
tends,1
tenfold,4
tenn,1
tennesse,1
tennesseans,3
tennessee,63
tenney,1
tennis,1
tens,41
tense,1
tensions,4
tent,3
tentative,1
tenuous,1
tenure,6
teovcyxkor,1
tepid,1
teqgqjdgez,1
ter,1
teresa,1
teresaedelglass,1
term,98
terminal,4
terminate,15
terminated,29
terminating,3
termination,11
terminations,1
terms,28
terrace,1
terre,2
terrell,2
terrence,5
terrible,226
terribly,4
terrific,51
terrified,2
terrify,1
terrifying,2
terrifyingly,1
terris,1
territorial,2
territories,1
territory,13
terroist,1
terror,58
terroris,2
terrorism,55
terrorist,70
terroristist,1
terrorists,48
terrorize,1
terrorizing,1
terry,8
terrybranstad,3
terrymoran,2
teryfzviax,1
tes,1
teskrq78l0,1
tesla,3
tessler,1
test,36
testament,1
teste,1
tested,18
tester,16
testified,27
testifies,4
testify,55
testifying,12
testimo,1
testimonies,1
testimony,83
testing,122
tests,33
tewiyegnjo,1
tewkj5ncuj,1
texan,2
texan_21c,1
texangalcindy,1
texans,7
texarkana,1
texas,277
texasgop,3
texasstrong,2
text,35
text88,1
text88022,1
textbook,1
texted,4
texts,21
texttrump88022,1
tey6bbcyxt,2
tf033yjhu3,1
tf3,1
tf4hoki1q1,1
tfbtlmn80m,1
tfc,1
tfgngcx1ka,1
tfiqsazwbt,1
tfkjjgmevo,1
tfmho2gedg,1
tfrmza8rwq,1
tfw6b0ezdm,1
tfwxwruy8q,1
tfxhlsqcbe,1
tg32cxb1lq,1
tg9ozkly4l,1
tgfq9y,1
tggvnp5iu6,1
tghcares,1
tgowdysc,7
tgrande7,1
tguvzlt0my,1
tgvkwa7irf,1
tgvxgiftaa,2
th,111
tha,9
tha_raptor,1
thad,2
thai,1
thailand,3
thallensboucher,1
thank,2334
thankafirefighter,1
thankatrucker,1
thankavet,2
thankaveteran,1
thanked,4
thankful,20
thankfully,2
thanking,5
thanks,220
thanksfordelivering,1
thanksgiving,36
thanksgivings,1
thankspresidenttrump,1
thanku,1
thankyou,1
thankyoutour2016,12
thattrumpguy,1
thaun84,1
the171111,1
the_lady_colors,1
the_redlily,1
the_trump_train,8
theageofleo,1
thealabamaband,1
theamgreatness,1
theangiestanton,2
theater,5
theaters,1
theatlantic,1
theatrics,1
thebabylonbee,3
thebbtcenter,1
thebig_easy,3
theblaze,6
thebluehouseeng,1
thebluehousekr,1
thebradfordfile,27
thebrodyfile,5
thech9a9ck,1
theconwom,1
thecounter,1
thecreation,1
thecybermenace,1
thedailybaildecision,1
thedailybeast,2
thedemocrats,6
thedjdaniel01,1
thedonald,1
thedukeofyork,1
theeconomist,1
thefirstontv,3
thefive,13
thefix,1
theft,12
thehannahjane,1
thehermancain,2
thehill,31
thehillopinion,4
thei,7
theiacp,1
theirs,3
thejtlewis,18
thejusticedept,9
thekevinnash61,1
thelastrefuge2,1
theleegreenwood,5
theleoterrell,15
themasters,5
themccarthyreport,1
theme,9
themoreyouknow,1
themrc,1
themselve,2
thenatpulse,3
theo,1
theofficertatum,1
theopen,1
theoretical,1
theories,7
theorist,2
theorists,1
theorizing,1
theory,24
thepatriot143,1
theplatinumplan,1
theplumlinegs,1
ther,1
therapeutic,1
therapeutics,12
therapies,4
therapist,1
therapists,1
therapy,2
therealmogul,1
therecount,2
thereof,1
theresa,9
theresa_cali,3
theresa_may,3
theresamay,2
therightmelissa,17
therightview,1
theriseofrod,1
theryannyc1,1
thes,1
thesamsorbo,1
thesaracartershow,1
theslystallone,1
thesolarireport,1
thesouthwasrite,1
thetodaysgolfer,1
thetonightshow,1
thetrump,1
thetrumppage1,1
theview,4
theyare,1
thezogbypoll,1
thfojfb2ue,1
thhrd9uwxv,1
thi,5
thickens,1
thickheaded,1
thief,2
thiel,2
thier,1
thiessen,3
thieves,5
thinblueline,1
thing,290
thingputin,1
things,377
think,360
thinker,4
thinkers,2
thinking,51
thinks,34
thinnest,2
thirds,2
thirty,2
thisamerica,1
thisweekabc,4
thkjwjnkaz,1
thl3iuf19y,1
thniqh0ny6,1
thntegtjfx,1
tho,2
thom,9
thomas,12
thomas1774paine,2
thomashomanice,2
thompson,1
thomson,1
thomtillis,1
thornberry,1
thorns,1
thorough,1
thoroughly,6
thos,1
thou,1
thoug,1
thought,147
thoughtful,2
thoughts,70
thousand,7
thousands,194
thr,3
thrbobkufl,1
thre,1
thread,13
threat,56
threaten,13
threatened,13
threatening,19
threatens,5
threats,23
threshold,5
threw,10
thrh7htvbh,1
thrill,1
thrilled,40
thrive,9
thrived,2
thrives,3
thriving,21
throne,1
throu,1
throug,1
throw,13
throwback,2
throwbackthursday,3
throwbackthursdays,1
throwing,6
thrown,30
throws,3
tht7chh4jb,1
thtswhtkelsaid,1
thu,1
thud,1
thug,2
thuggery,1
thugnastymma,2
thugs,39
thumbs,1
thunberg,1
thunder,9
thundering,2
thunders,1
thune,1
thur,2
thurs,1
thursday,50
thursdays,1
thwart,2
thx,4
thydanielflores,1
ti,3
ti1h9xt9gx,1
ti27thmzei,1
ti4bchnpkz,1
ti791denty,1
tiananmen,1
tiarardis,1
tibb3bmuvp,1
tibot2bi5l,1
tibwdqqfku,1
tibytiz0gu,1
ticezykkhz,1
tick,1
ticket,19
tickets,64
ticking,1
tide,6
tides,1
tie,4
tied,19
tiegen,1
tiene,1
ties,21
tiexz8yhft,1
tiff,1
tiffany,25
tiffany_shedd,1
tiffanyatrump,1
tig,1
tiga3rn5wp,1
tiger,14
tigers,8
tigerwoods,12
tight,7
tightened,4
tightening,21
tijuana,1
tikpojmzr7,1
tiktok,3
til,4
till,3
tillerson,12
tillis,4
tim,35
tim_cook,1
timber,2
timburt,1
timcast,1
time,1172
timed,1
timehascome1,1
timeless,4
timeline,3
timely,1
timer,1
times,286
timid,1
timing,11
timkaine,11
timken,1
timmurtaugh,22
timobrien,1
timothy,1
timpf,1
timrunshismouth,3
timtebow,1
timvincent56,1
tinahillstrom1,1
tinastullracing,1
tinov1r5t6,1
tiny,16
tip,3
tips,2
tire,2
tired,40
tireless,8
tirelessly,10
tires,2
tiresome,1
tisa,1
tishamosley15,1
tit0hdke4e,1
title,4
titoortiz,1
tixs,1
tj4bx1ruua,1
tj5s6z2gy7,1
tj6pwm5r1j,1
tjfx8xjhdz,1
tjg3kin2q0,1
tjirc0uswl,1
tjirhvlcik,1
tjjpy5mm6x,1
tjkmehsqy5,1
tjlm1tvbvb,1
tjmj5bhddo,1
tjn5x6hrfg,1
tjna0eputr,1
tjti7ddtzm,1
tjz6zjvv79,1
tk3zxholyg,1
tk6mkzpfbl,1
tk6r0rfhk8,1
tk9k4sjxta,1
tki5ss3ri9,1
tkqyb6v2do,1
tkzbhg7wyd,1
tl4sos26fj,1
tlaib,10
tlb3zyllqx,1
tlggqjahr1,1
tlhnfknn6g,1
tljo8dtvjz,1
tljsgnkzmn,1
tlmfxv2mvx,1
tmav17ugkf,1
tmdharvey,1
tmi,1
tmicruv9uo,1
tmndnpbj3m,1
tmsy0apflq,1
tmumusor9x,1
tmwj5zj3k0,1
tmxevdjbiu,1
tmynepppm6,1
tmz,1
tn,5
tn01,1
tn04,1
tn2zsewqj5,1
tn5jehx8ay,1
tnbalbfhwz,1
tnbipk5lyk,1
tndesjarlais,1
tne3hiwchv,1
tnenxt5ntdg,1
tngcbedminster,1
tnget,1
tnjmukimpk,1
tnjt34anik,1
tnmjcrd4ft,1
tnn69dbom,1
tntdcvs41w,1
tntlpnccjr,1
tnuhnw8kll,2
tnvdghxopo,1
tnxuyfqigd,1
tnxxjwjhwx,1
tnyo2ead2t,1
to6s9vimj1,1
to8oe5cv8z,1
toast,3
toasted,2
tobcudslcl,1
tock,1
tocradio,2
tod,2
toda,2
today,1344
todays,3
todayshow,6
todd,30
toddeherman,1
toddlers,1
toddstarnes,7
todos,2
todqiaiq54,1
toe,1
toensing,1
toffodzyvk,1
toget,1
togeth,2
togetherapart,5
toiatsmu4u,2
tojvhdt8sv,1
token,1
tokyo,4
told,195
toledo,9
tolerance,5
tolerate,7
tolerated,4
tolerates,1
toll,3
tolls,1
tom,94
tomascol,1
tombarrackjr,1
tombevanrcp,2
tombossert45,1
tombrokaw,1
tombx7m,1
tomcottonar,7
tomemmer,2
tomfazios,1
tomfitton,127
tomi,1
tomilahren,5
tomlewi86961554,1
tommcclintock,3
tommy,11
tommyhicksgop,6
tomnjbhrgl,1
tomodell,1
tomorrow,322
tomorrowfletcher,1
tomreedcongress,1
tomtiffanywi,6
ton,5
tone,7
tones,3
toneu9ogum,1
tongue,2
toni,1
tonight,505
tonights,1
tonite,1
tonlagl5fz,1
tons,5
tony,23
tonygonzales4tx,3
tonykatz,1
tonyschwartz,3
tonyxtwo,4
toobin,1
took,218
tool,24
toolbox,1
toolkit,1
tools,7
toomey,4
toon,1
tooth,1
topdogb24,1
topeka,1
topic,9
topics,8
topline,1
topped,1
toppled,1
tops,4
toqcudmnar,1
toqkzqgvg7,1
torch,1
torched,1
torches,2
tore,2
torn,4
tornado,4
tornadoes,14
tornados,1
torontostrong,1
torres,1
torrid,1
torture,2
tortured,1
torturing,1
toss,3
tossed,4
tossing,1
tota,1
total,638
totaled,1
totaling,1
totalitarianism,1
totally,403
totals,1
tote,1
toting,1
touch,17
touchdown,1
touched,6
touches,3
touching,2
tough,196
tougher,37
toughest,5
toughness,2
tour,31
toured,4
touring,4
tourism,1
tourist,2
tourists,2
tournament,3
tours,2
touted,1
touting,4
touts,1
tova,1
tow,1
towar,1
tower,41
towering,2
town,48
townhall,1
townhallcom,5
towns,7
township,5
towntro,1
tox0vh5bbd,1
toxic,1
toying,2
toyota,7
toyotacenter,1
toys,1
tp4bkvtobq,1
tp6ubyyvje,1
tpiiyk4dyc,1
tpm5mhflvm,1
tpp,17
tppatriots,2
tpr,1
tps,1
tpusa,6
tpv9ncmkef,1
tpxmok70ug,1
tpz7eqjluh,1
tq2lecxgfi,1
tq5xepaixn,1
tqcnawjp5l,1
tqcqidrvob,1
tqej1eulvl,1
tqie14ot2r,1
tqzdixay5t,1
tr,14
tr1iloolub,1
tr35wktkm8,1
tr3hqqywvv,1
tra,3
trace,2
traceadkins,1
tracey,2
traceymannks,1
tracing,3
track,30
tracking,5
tracks,3
tractors,2
tracybeanz,3
trade,490
tradecraft,1
tradedeals,1
trading,9
tradition,10
traditional,7
traditions,4
trafalgar,2
trafalgar_group,2
traffic,20
trafficked,1
traffickers,15
trafficking,34
tragedies,3
tragedy,19
tragic,18
tragically,1
trai,1
trail,20
trailblazing,1
trailer,2
train,28
trained,10
traini,1
training,15
trainings,2
trains,1
traitor,3
traitors,4
trajectory,2
trample,1
trampled,2
tran,1
trans,1
transaction,8
transactions,3
transcribed,3
transcript,90
transcripthttps,1
transcriptlive,1
transcripts,50
transcrpt,1
transfer,4
transferred,1
transferring,2
transfers,2
transform,4
transformed,1
transforming,2
transgender,3
transit,24
transition,26
transition2017,2
transitioning,1
translate,1
